"","hhid","Insert_prov_CHN","Cluster.No","Loan.Type","multi.level","Formal","Informal","L.Both","No.Loan","region","sex","educ","political.afl","married","havejob","rural","age","Income","Networth","Liquid Assets","NW-HE","Province"
"180",201100595,"Tianjin",1,"No.Loan","0",0,0,0,1,"1","1","1","0","1","0","0",72,48000,383706.8671875,425776.875,-16293.1328125,"Tianjin"
"181",201100597,"Tianjin",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",61,27700,381932.2109375,405925.78125,-22568.5703125,"Tianjin"
"182",201100598,"Tianjin",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","0","0",62,59000,1257704,1292000,657704,"Tianjin"
"183",201100599,"Tianjin",3,"Formal","1",1,0,0,0,"1","1","1","1","1","0","0",69,1074000,14991868.796875,15750588,12991868.796875,"Tianjin"
"184",201100600,"Tianjin",1,"No.Loan","0",0,0,0,1,"1","0","0","0","0","0","0",77,147000,1051536,1141500,451536,"Tianjin"
"185",201100603,"Tianjin",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",35,62000,418360.01171875,473800,-31639.98828125,"Tianjin"
"186",201100606,"Tianjin",1,"Formal","1",1,0,0,0,"1","0","1","0","1","1","0",39,165800,1225200,1898100,-574800,"Tianjin"
"187",201100607,"Tianjin",2,"Formal","1",1,0,0,0,"1","1","1","1","1","1","0",32,440000,3068600,3343000,668600,"Tianjin"
"188",201100609,"Tianjin",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",57,61550,2139048.24804688,2165023.25,1239048.24804688,"Tianjin"
"189",201100618,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","0","0",56,64273,1191076.37890625,1221776.375,-8923.62109375,"Hebei"
"190",201100619,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","1","0",37,61100,341092.4375,419992.4375,41092.4375,"Hebei"
"191",201100625,"Hebei",1,"Formal","1",1,0,0,0,"1","1","1","1","1","0","0",61,30660,673960.4375,708420.4375,273960.4375,"Hebei"
"192",201100626,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","1","1","1","0",51,29210,264530.000976562,312350,-35469.9990234375,"Hebei"
"193",201100627,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","0","0",68,55530,299635.783203125,316287.78125,49635.783203125,"Hebei"
"194",201100628,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","0",50,70000,451751.578125,660551.5625,-48248.421875,"Hebei"
"195",201100631,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",70,11300,80088.00390625,106968,-19911.99609375,"Hebei"
"196",201100632,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",48,33100,-42969.9921875,333950,-142969.9921875,"Hebei"
"197",201100633,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","0","0","0",82,60900,411237.68359375,529697.6875,111237.68359375,"Hebei"
"198",201100634,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",53,81000,1050569.00195312,1073489,450569.001953125,"Hebei"
"199",201100635,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","1","0",32,60000,451400,507000,51400,"Hebei"
"200",201100636,"Hebei",1,"Formal","1",1,0,0,0,"1","1","1","0","1","1","0",46,65660,721560.4375,805704.4375,521560.4375,"Hebei"
"201",201100638,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",65,4860,30461.6762695312,47987.67578125,-16775.9995117188,"Hebei"
"202",201100639,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",63,5990,9796,22560,-10204,"Hebei"
"203",201100640,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",28,22776,32809.9995117188,36500,2809.99951171875,"Hebei"
"204",201100641,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",63,26660,35653.99609375,82293.9921875,-34346.00390625,"Hebei"
"205",201100643,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",46,840,40325.546875,64960.33984375,-9674.453125,"Hebei"
"206",201100645,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","0","0","1",84,840,14315.9682617188,19883.96875,-4064.71533203125,"Hebei"
"207",201100647,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",65,32910,107499.998046875,142500,-12500.001953125,"Hebei"
"208",201100648,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",52,7200,93520.0078125,122500,13520.0078125,"Hebei"
"209",201100649,"Hebei",1,"L.Both","1",0,0,1,0,"1","1","0","0","1","1","1",63,42600,355500.853515625,465839.9375,335500.853515625,"Hebei"
"210",201100651,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",49,10853,45627.9604492188,52907.9609375,-480.00048828125,"Hebei"
"211",201100652,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",56,8250,27823.978515625,47727.9765625,-773.998046875,"Hebei"
"212",201100653,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","1",70,16420,-11439.994140625,14860,-21439.994140625,"Hebei"
"213",201100654,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",66,10911,21050.0009765625,27550,11050.0009765625,"Hebei"
"214",201100656,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",48,20666,76585.1176757812,80935.1171875,30821.8325195312,"Hebei"
"215",201100658,"Hebei",1,"L.Both","1",0,0,1,0,"1","1","0","0","1","1","1",48,64924,78540.0009765625,211320,-21459.9990234375,"Hebei"
"216",201100661,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",35,80000,58520.380859375,99100,-21479.619140625,"Hebei"
"217",201100662,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",55,16560,166580,187300,151580,"Hebei"
"218",201100663,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",43,23020,256900,347800,56900,"Hebei"
"219",201100666,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","1",69,4800,74199.998046875,98000,39199.998046875,"Hebei"
"220",201100667,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","1",53,21000,127340,152100,87340,"Hebei"
"221",201100668,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","1","0",47,35360,307179.359375,405283.34375,107179.359375,"Hebei"
"222",201100670,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","0","1",58,16800,96835.3671875,154716.40625,-56381.0390625,"Hebei"
"223",201100671,"Hebei",1,"Formal","1",1,0,0,0,"1","1","0","0","1","0","1",73,47020,809479.25,1168879.25,709479.25,"Hebei"
"224",201100672,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",51,8770,-30644.0014648438,50500,-80644.0014648438,"Hebei"
"225",201100673,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",60,19395,341878,376650,301878,"Hebei"
"226",201100674,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",47,11840,310844.390625,391784.375,110844.390625,"Hebei"
"227",201100678,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",45,28700,235948.90625,251468.90625,135948.90625,"Hebei"
"228",201100682,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",34,17213,12230.1953125,51530.1953125,3520.0009765625,"Hebei"
"229",201100683,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","0","1","1",54,63155,182139.998046875,197820,172139.998046875,"Hebei"
"230",201100684,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",44,57160,31769.99609375,65030,-8230.00390625,"Hebei"
"231",201100685,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",45,16561,654977.3125,689917.3125,154977.3125,"Hebei"
"232",201100686,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","1",62,81090,93567.828125,117967.828125,18567.828125,"Hebei"
"233",201100687,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",54,64700,82700,102700,-17300,"Hebei"
"234",201100689,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",58,10960,92287.3203125,126136.3203125,-7712.6796875,"Hebei"
"235",201100690,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",67,4865,2520,14400,-5480,"Hebei"
"236",201100691,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",80,5420,29594.9995117188,35595,9594.99951171875,"Hebei"
"237",201100692,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",54,24104,108070.828125,121410.828125,46496,"Hebei"
"238",201100697,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",52,13650,31966.609375,70106.609375,21966.609375,"Hebei"
"239",201100703,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",70,1320,26802.8203125,81252.8203125,-14641.09375,"Hebei"
"240",201100705,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",59,9400,29162.87890625,40142.87890625,-837.12109375,"Hebei"
"241",201100706,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","0","1","1","1",30,81421,62515,89250,4515,"Hebei"
"242",201100707,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",63,39769,216057.796875,255449.796875,176057.796875,"Hebei"
"243",201100708,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",63,35700,79849.564453125,103255.5625,39849.564453125,"Hebei"
"244",201100709,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",64,76000,103648.5,140468.5,8880.00390625,"Hebei"
"245",201100711,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",62,6490,7137.7763671875,19777.77734375,2137.7763671875,"Hebei"
"246",201100716,"Hebei",1,"L.Both","1",0,0,1,0,"1","1","0","0","1","1","1",64,2520,234760,310980,204760,"Hebei"
"247",201100718,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",50,11985,150529.71484375,195969.703125,-12405.06640625,"Hebei"
"248",201100721,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",36,32000,16308,43488,-4280,"Hebei"
"249",201100724,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","1",61,25798,22538.0966796875,36621.640625,3418.8486328125,"Hebei"
"250",201100726,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",53,75226,509239.998046875,527600,309239.998046875,"Hebei"
"251",201100727,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",52,72032,143555.921875,182286.921875,-23031,"Hebei"
"252",201100728,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","1","1","1",25,35600,47349.998046875,72280,-2650.001953125,"Hebei"
"253",201100730,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","1",51,12308,45780,56100,780,"Hebei"
"254",201100732,"Hebei",1,"Informal","1",0,1,0,0,"1","0","0","0","1","1","1",45,22647,221774.705078125,259266.703125,25298.001953125,"Hebei"
"255",201100733,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",40,1432,-65740.037109375,12043.9609375,-73533.9975585938,"Hebei"
"256",201100734,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",39,83056,601260.44140625,636540.4375,451260.44140625,"Hebei"
"257",201100737,"Hebei",1,"Informal","1",0,1,0,0,"1","1","0","0","0","1","1",54,35300,142560.001953125,164700,125560.001953125,"Hebei"
"258",201100739,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",32,87460,27173.9609375,72925.9609375,-22826.0390625,"Hebei"
"259",201100743,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",43,37420,27704,67800,22704,"Hebei"
"260",201100744,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",50,33500,-8399.9921875,58000,-28399.9921875,"Hebei"
"261",201100746,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","1",49,27950,28757.103515625,50074.28125,-12751.638671875,"Hebei"
"262",201100750,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","0","1","1","1",43,25300,415277.9765625,446000,115277.9765625,"Hebei"
"263",201100751,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","0","1","1",63,8426,31999.9990234375,38800,1999.9990234375,"Hebei"
"264",201100753,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",62,49890,369130.44140625,402034.4375,327690.32421875,"Hebei"
"265",201100754,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",54,23670,74260.001953125,93880,-5739.998046875,"Hebei"
"266",201100755,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","1",60,4404,10753.5048828125,23233.50390625,4670.00146484375,"Hebei"
"267",201100756,"Hebei",1,"Informal","1",0,1,0,0,"1","0","0","0","1","1","1",46,30000,52500,113500,-47500,"Hebei"
"268",201100758,"Hebei",1,"Informal","1",0,1,0,0,"1","0","0","0","1","1","1",42,41900,236424.5625,336884.53125,-63575.4375,"Hebei"
"269",201100759,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","1",61,5290,450938.998046875,474000,350938.998046875,"Hebei"
"270",201100761,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",63,12020,288180.001953125,300240,18180.001953125,"Hebei"
"271",201100762,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",56,15000,149699.015625,243200,-50300.984375,"Hebei"
"272",201100764,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",36,10720,482820.00390625,525120,182820.00390625,"Hebei"
"273",201100765,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",71,14460,53338.818359375,61158.81640625,3338.818359375,"Hebei"
"274",201100766,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",43,42810,831200,862700,531200,"Hebei"
"275",201100767,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","1",60,54840,175267.669921875,204167.671875,165267.669921875,"Hebei"
"276",201100768,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","0","1","1",62,9620,112339.999511719,118450,12339.9995117188,"Hebei"
"277",201100769,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",42,19275,31177.22265625,45515.22265625,-12888,"Hebei"
"278",201100770,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",47,5551,33044,55500,-16956,"Hebei"
"279",201100771,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",79,1440,105739.998046875,127700,5739.998046875,"Hebei"
"280",201100772,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","1",55,99880,192355.5625,213855.5625,23679.9921875,"Hebei"
"281",201100773,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",33,900,26542,41160,6542,"Hebei"
"282",201100775,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",59,31530,695500.00390625,731300,95500.00390625,"Hebei"
"283",201100779,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","0","1","0","0",77,108000,1086682.9921875,1151043,386682.9921875,"Hebei"
"284",201100782,"Hebei",1,"Informal","1",0,1,0,0,"1","1","1","1","1","0","0",32,30150,268851.3671875,398147.21875,-121148.6328125,"Hebei"
"285",201100784,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",61,122500,938624.19921875,997154.1875,638624.19921875,"Hebei"
"286",201100787,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",43,79000,409243.375,486943.375,9243.375,"Hebei"
"287",201100790,"Hebei",2,"Formal","1",1,0,0,0,"1","0","1","1","1","1","0",41,275200,2010262.2109375,2377605.75,1160262.2109375,"Hebei"
"288",201100799,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","1","0",38,119400,1158890.234375,1288254.875,158890.234375,"Hebei"
"289",201100802,"Hebei",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",43,80000,3466040,3678040,2466040,"Hebei"
"290",201100806,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","0",65,50400,122965.921875,156181.921875,-27034.078125,"Hebei"
"291",201100810,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","1","1","1","1","0",52,61800,357650.0078125,391060,107650.0078125,"Hebei"
"292",201100811,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","0","0",62,76600,479557.998046875,498702,179557.998046875,"Hebei"
"293",201100814,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","0","1","0",32,5640,572452.9296875,636281.3125,-11768.3828125,"Hebei"
"294",201100816,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",61,48240,77753.888671875,105727.8828125,-22246.111328125,"Hebei"
"295",201100821,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",71,86070,298416.59375,334972.59375,148416.59375,"Hebei"
"296",201100823,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","0","1","0","0","0",82,21600,337326.865234375,355330.8125,-12673.134765625,"Hebei"
"297",201100825,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",56,31800,170051.99609375,200720,-29948.00390625,"Hebei"
"298",201100830,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","1","1",35,91900,569723.94140625,599591.9375,169723.94140625,"Hebei"
"299",201100831,"Hebei",1,"Informal","1",0,1,0,0,"1","0","1","0","1","1","0",37,122100,1068960,1172660,568960,"Hebei"
"300",201100833,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","0","0","1","0",39,42964,310057.000976562,324077,10057.0009765625,"Hebei"
"301",201100836,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",60,25200,168400,206330,-31600,"Hebei"
"302",201100838,"Hebei",2,"No.Loan","0",0,0,0,1,"1","0","0","0","1","0","0",36,40000,2554859.8125,3142800,2154859.8125,"Hebei"
"303",201100840,"Hebei",1,"Formal","1",1,0,0,0,"1","1","0","0","1","1","0",59,25000,358096.6875,395932.6875,-23308.96875,"Hebei"
"304",201100843,"Hebei",1,"Formal","1",1,0,0,0,"1","1","1","0","1","1","0",36,104500,1046940.01171875,1189040,546940.01171875,"Hebei"
"305",201100844,"Hebei",1,"Formal","1",1,0,0,0,"1","0","1","0","1","1","1",28,60270,977720.37890625,1099316.375,527720.37890625,"Hebei"
"306",201100845,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","1","0",57,22000,481226.8828125,552050,-18773.1171875,"Hebei"
"307",201100848,"Hebei",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",46,5e+06,4758280.515625,5027160.5,4258280.515625,"Hebei"
"308",201100851,"Hebei",1,"Formal","1",1,0,0,0,"1","1","0","0","1","1","0",38,73000,530258.7578125,694458.75,250258.7578125,"Hebei"
"309",201100853,"Hebei",1,"Formal","1",1,0,0,0,"1","1","0","0","1","1","0",36,71000,656900.00390625,723300,56900.00390625,"Hebei"
"310",201100854,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","0",52,42500,428587.748046875,448147.75,78587.748046875,"Hebei"
"311",201100855,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","1","1","1","1","0",52,870,470716.185546875,492096.1875,96600.904296875,"Hebei"
"312",201100858,"Hebei",1,"Formal","1",1,0,0,0,"1","0","0","0","1","1","0",34,46290,254496.015625,816292,-345503.984375,"Hebei"
"313",201100860,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",63,48325,313200,349000,63200,"Hebei"
"314",201100861,"Hebei",1,"L.Both","1",0,0,1,0,"1","0","0","0","1","1","0",45,95000,335340.001953125,538400,-164659.998046875,"Hebei"
"315",201100867,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","0",88,46471,80464.41796875,105814.4140625,54652.138671875,"Hebei"
"316",201100874,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",63,48000,297179.44921875,347750.4375,-42007.05078125,"Hebei"
"317",201100875,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",69,42200,427409.49609375,457899.5,27409.49609375,"Hebei"
"318",201100876,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",55,45600,422522.81640625,457312.8125,-27477.18359375,"Hebei"
"319",201100877,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",44,40000,487340.00390625,520200,-12659.99609375,"Hebei"
"320",201100880,"Hebei",1,"Formal","1",1,0,0,0,"1","1","0","0","1","0","1",61,91500,2027079.96875,2208500,27079.96875,"Hebei"
"321",201100881,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",51,74000,451349.90625,474155.9375,252408.125,"Hebei"
"322",201100882,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","0",64,62900,112677.71875,134827.71875,52568.4921875,"Hebei"
"323",201100883,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","0",57,89906,1537285.390625,1611125.375,737285.390625,"Hebei"
"324",201100884,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",47,54500,1872220,1887100,372220,"Hebei"
"325",201100885,"Hebei",1,"Formal","1",1,0,0,0,"1","1","0","0","1","1","1",40,161000,664323.765625,1005700,-35676.234375,"Hebei"
"326",201100886,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",68,60086,843995.001953125,868180,293995.001953125,"Hebei"
"327",201100887,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",66,121212,1002021.6953125,1121250,2021.6953125,"Hebei"
"328",201100889,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",41,43800,1442640,1472500,942640,"Hebei"
"329",201100891,"Hebei",1,"Informal","1",0,1,0,0,"1","0","0","0","0","0","1",62,5520,251804.140625,419911,-146723.296875,"Hebei"
"330",201100892,"Hebei",1,"No.Loan","0",0,0,0,1,"1","0","0","0","1","1","1",64,29642,530417.87109375,575613.875,321689.54296875,"Hebei"
"331",201100894,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","0",73,290,165140.090820312,173240.09375,-6900.0029296875,"Hebei"
"332",201100895,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",56,164000,455659.84375,595659.875,55659.84375,"Hebei"
"333",201100896,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","1",40,45000,536900.0078125,618000,41900.0078125,"Hebei"
"334",201100898,"Hebei",2,"No.Loan","0",0,0,0,1,"1","1","0","1","1","1","1",66,50818,2476740.0078125,2580400,2026740.0078125,"Hebei"
"335",201100900,"Hebei",1,"Formal","1",1,0,0,0,"1","0","0","0","1","1","1",47,189000,922613.984375,1098410,22613.984375,"Hebei"
"336",201100904,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",67,22320,1087422.5,1117002.5,857422.5,"Hebei"
"337",201100905,"Hebei",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",70,20520,4974348.00195312,4995400,974348.001953125,"Hebei"
"338",201100906,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",44,1060,154078.469726562,165478.46875,-5699.9990234375,"Hebei"
"339",201100908,"Hebei",2,"No.Loan","0",0,0,0,1,"1","1","0","0","1","1","1",50,65500,2433500,2464500,433500,"Hebei"
"340",201100909,"Hebei",1,"No.Loan","0",0,0,0,1,"1","1","0","0","1","0","1",57,70000,720934.53125,900765.0625,420934.53125,"Hebei"
